Anio,Mes,Dia,prcp,Tmin,Tmax
2008,11,4,0,10,26.24352472
2008,11,5,0,11,26.85538263
2008,11,6,0,10,23.45617206
2008,11,7,0,14,26.99135105
2008,11,8,0,12,28.07909843
2008,11,9,0,13,22.23245626
2008,11,10,0,12,24.00004575
2008,11,11,0,14,20.46486676
2008,11,12,0,12,20.19292992
2008,11,13,0,10,23.45617206
2008,11,14,0,12,26.31150894
2008,11,15,10,11,25.22376156
2008,11,16,0,9,18.96921411
2008,11,17,0,11,21.96051941
2008,11,18,0,10,21.2806773
2008,11,19,0,8,18.01743516
2008,11,20,0,10,19.10518254
2008,11,21,0,12,22.36842468
2008,11,22,0,11,25.42771419
2008,11,23,0,10,27.19530368
2008,11,24,0,12,26.7194142
2008,11,25,0,14,25.15577734
2008,11,26,0,10,26.31150894
2008,11,27,0,12,27.33127211
2008,11,28,0,10,27.80716159
2008,11,29,0,14,22.64036153
2008,11,30,0,13,21.55261414
2008,12,1,2,12,19.92099307
2008,12,2,4,10,18.08541937
2008,12,3,0,9,20.19292992
2008,12,4,0,8,18.38569973
2008,12,5,0,11,22.5043931
2008,12,6,0,9,21.75656678
2008,12,7,0,10,24.2719826
2008,12,8,0,11,27.05933526
2008,12,9,0,10,26.7194142
2008,12,10,25,9,22.64036153
2008,12,11,10,11,21.55261414
2008,12,12,0,10,22.43640889
2008,12,13,5,12,22.36842468
2008,12,14,7,11,21.41664572
2008,12,15,5,10,21.2806773
2008,12,16,10,11,24.54391944
2008,12,17,6,10,24.00004575
2008,12,18,0,12,23.86407733
2008,12,19,0,11,23.04826679
2008,12,20,0,10,24.54391944
2008,12,21,0,12,25.08779313
2008,12,22,0,10,21.82455099
2008,12,23,0,13,23.86407733
2008,12,24,0,12,23.59214048
2008,12,25,10,11,18.83324569
2008,12,26,0,12,21.75656678
2008,12,27,0,10,22.91229837
2008,12,28,0,11,22.64036153
2008,12,29,0,12,20.39688255
2008,12,30,0,14,23.25221943
2008,12,31,0,13,24.00004575
2009,1,1,0,10,23.45617206
2009,1,2,25,12,22.5043931
2009,1,3,0,10,17.54154568
2009,1,4,0,11,20.39688255
2009,1,5,0,9,24.00004575
2009,1,6,0,10,23.72810891
2009,1,7,15,12,23.66012469
2009,1,8,0,11,22.23245626
2009,1,9,0,10,19.30913517
2009,1,10,0,12,21.96051941
2009,1,11,0,10,23.72810891
2009,1,12,0,12,25.63166682
2009,1,13,0,14,25.76763525
2009,1,14,0,12,25.35972998
2009,1,15,40,11,24.67988786
2009,1,16,0,12,21.82455099
2009,1,17,0,14,23.66012469
2009,1,18,15,11,21.82455099
2009,1,19,10,12,20.87277203
2009,1,20,0,10,22.09648783
2009,1,21,0,11,22.36842468
2009,1,22,0,12,23.72810891
2009,1,23,0,10,23.79609312
2009,1,24,0,12,24.00004575
2009,1,25,0,11,25.22376156
2009,1,26,0,10,24.13601417
2009,1,27,0,11,24.2719826
2009,1,28,8,10,24.54391944
2009,1,29,0,12,24.2719826
2009,1,30,0,10,26.17554051
2009,1,31,0,14,25.83561946
2009,2,1,0,13,25.63166682
2009,2,2,0,12,24.61190365
2009,2,3,10,11,26.7194142
2009,2,4,5,12,25.4956984
2009,2,5,0,10,28.07909843
2009,2,6,6,13,22.5043931
2009,2,7,0,11,25.63166682
2009,2,8,28,10,25.15577734
2009,2,9,30,12,22.64036153
2009,2,10,25,11,25.35972998
2009,2,11,20,12,24.00004575
2009,2,12,0,10,24.54391944
2009,2,13,0,8,24.13601417
2009,2,14,15,9,16.11387724
2009,2,15,0,8,22.91229837
2009,2,16,0,10,24.00004575
2009,2,17,0,9,22.64036153
2009,2,18,0,10,24.47593523
2009,2,19,5,9,26.03957209
2009,2,20,0,12,27.46724053
2009,2,21,0,10,24.40795102
2009,2,22,0,12,24.2719826
2009,2,23,18,14,22.02850362
2009,2,24,0,12,19.5130878
2009,2,25,0,10,18.96921411
2009,2,26,4,8,20.94075624
2009,2,27,0,11,19.24115096
2009,2,28,0,10,24.13601417
2009,3,1,0,11,24.2719826
2009,3,2,1,12,25.35972998
2009,3,3,0,10,27.39925632
2009,3,4,0,12,25.35972998
2009,3,5,0,14,23.116251
2009,3,6,0,11,23.72810891
2009,3,7,0,12,24.33996681
2009,3,8,0,10,25.83561946
2009,3,9,10,12,21.14470888
2009,3,10,15,11,19.58107202
2009,3,11,0,12,20.60083519
2009,3,12,0,10,22.91229837
2009,3,13,0,11,23.45617206
2009,3,14,0,9,24.95182471
2009,3,15,0,7,25.01980892
2009,3,16,0,8,25.56368261
2009,3,17,0,10,22.91229837
2009,3,18,0,10,21.8925352
2009,3,19,0,9,19.24115096
2009,3,20,2.5,8,21.14470888
2009,3,21,0,9,22.64036153
2009,3,22,0,10,24.2719826
2009,3,23,10,11,24.2719826
2009,3,24,6,10,21.41664572
2009,3,25,0,9,22.02850362
2009,3,26,0,10,20.60083519
2009,3,27,5,11,22.64036153
2009,3,28,0,10,24.00004575
2009,3,29,0,11,25.76763525
2009,3,30,0,10,24.8838405
2009,3,31,0,12,24.20399839
2009,4,1,0,10,24.13601417
2009,4,2,0,8,24.2719826
2009,4,3,0,9,24.67988786
2009,4,4,0,11,26.03957209
2009,4,5,0,9,24.13601417
2009,4,6,0,11,24.00004575
2009,4,7,0,10,24.06802996
2009,4,8,0,11,18.56130885
2009,4,9,0,10,20.32889834
2009,4,10,0,9,23.18423522
2009,4,11,0,6,23.79609312
2009,4,12,0,7,21.55261414
2009,4,13,0,8,20.19292992
2009,4,14,0,10,22.91229837
2009,4,15,0,9,23.72810891
2009,4,16,0,7,24.2719826
2009,4,17,0,8,23.93206154
2009,4,18,0,7,23.66012469
2009,4,19,0,8,22.91229837
2009,4,20,0,6,23.04826679
2009,4,21,0,10,23.25221943
2009,4,22,0,9,25.08779313
2009,4,23,0,10,24.00004575
2009,4,24,0,9,22.77632995
2009,4,25,0,8,23.52415627
2009,4,26,0,9,21.55261414
2009,4,27,0,8,21.48462993
2009,4,28,0,7,20.32889834
2009,4,29,0,10,22.77632995
2009,4,30,0,8,21.82455099
2009,5,1,0,7,23.45617206
2009,5,2,0,8,20.87277203
2009,5,3,0,7,23.72810891
2009,5,4,0,8,24.8838405
2009,5,5,0,9,20.94075624
2009,5,6,0,10,20.32889834
2009,5,7,0,9,23.18423522
2009,5,8,0,8,21.68858257
2009,5,9,0,9,24.81585629
2009,5,10,0,11,24.8838405
2009,5,11,0,10,25.15577734
2009,5,12,0,9,24.00004575
2009,5,13,0,7,25.83561946
2009,5,14,0,9,16.52178251
2009,5,15,0,8,20.80478782
2009,5,16,0,7,22.91229837
2009,5,17,0,6,26.44747736
2009,5,18,0,7,21.2806773
2009,5,19,0,8,21.96051941
2009,5,20,0,5,23.59214048
2009,5,21,0,8,27.33127211
2009,5,22,0,5,25.35972998
2009,5,23,0,6,24.8838405
2009,5,24,0,7,26.03957209
2009,5,25,0,8,25.08779313
2009,5,26,0,9,21.68858257
2009,5,27,0,8,21.41664572
2009,5,28,0,5,16.38581408
2009,5,29,0,6,15.70597197
2009,5,30,0,5,17.88146673
2009,5,31,0,4,17.74549831
2009,6,1,0,0,19.17316675
2009,6,2,0,-1,15.77395618
2009,6,3,0,-2,21.8925352
2009,6,4,0,5,25.01980892
2009,6,5,0,6,21.75656678
2009,6,6,0,5,21.00874045
2009,6,7,0,3,21.41664572
2009,6,8,0,5,19.71704044
2009,6,9,0,7,18.15340358
2009,6,10,0,6,20.73680361
2009,6,11,0,5,15.63798776
2009,6,12,0,0,20.0569615
2009,6,13,0,4,22.43640889
2009,6,14,0,7,24.40795102
2009,6,15,0,8,24.2719826
2009,6,16,0,3,21.00874045
2009,6,17,0,5,25.15577734
2009,6,18,0,4,24.33996681
2009,6,19,0,6,27.26328789
2009,6,20,0,3,26.17554051
2009,6,21,0,4,22.43640889
2009,6,22,0,5,24.40795102
2009,6,23,0,3,19.92099307
2009,6,24,0,5,18.62929306
2009,6,25,0,4,17.88146673
2009,6,26,0,3,19.24115096
2009,6,27,0,4,21.62059836
2009,6,28,0,6,26.99135105
2009,6,29,0,5,19.5130878
2009,6,30,0,4,21.2806773
2009,7,1,0,6,23.59214048
2009,7,2,0,5,20.46486676
2009,7,3,0,5,19.37711938
2009,7,4,0,4,24.13601417
2009,7,5,0,6,25.76763525
2009,7,6,0,4,24.13601417
2009,7,7,0,5,23.59214048
2009,7,8,0,6,20.0569615
2009,7,9,0,5,19.78502465
2009,7,10,0,7,24.2719826
2009,7,11,0,6,19.24115096
2009,7,12,0,7,24.2719826
2009,7,13,0,4,21.2806773
2009,7,14,0,5,18.289372
2009,7,15,0,6,21.55261414
2009,7,16,0,5,20.73680361
2009,7,17,0,4,19.98897728
2009,7,18,0,3,19.24115096
2009,7,19,0,7,20.73680361
2009,7,20,0,4,21.07672466
2009,7,21,0,5,25.08779313
2009,7,22,0,6,23.04826679
2009,7,23,0,5,13.39450879
2009,7,24,0,0,15.77395618
2009,7,25,0,1,21.14470888
2009,7,26,2,0,21.55261414
2009,7,27,0,7,21.82455099
2009,7,28,0,6,25.01980892
2009,7,29,0,9,19.5130878
2009,7,30,0,7,18.9012299
2009,7,31,0,6,22.36842468
2009,8,1,0,5,19.37711938
2009,8,2,0,7,18.01743516
2009,8,3,0,6,22.57237731
2009,8,4,0,5,27.33127211
2009,8,5,0,6,28.55498791
2009,8,6,2,8,14.75419301
2009,8,7,0,7,26.44747736
2009,8,8,0,8,12.17079298
2009,8,9,0,4,16.65775093
2009,8,10,0,2,21.07672466
2009,8,11,0,0,24.00004575
2009,8,12,0,4,26.51546157
2009,8,13,0,8,27.39925632
2009,8,14,0,6,28.55498791
2009,8,15,0,7,29.16684581
2009,8,16,0,6,28.21506685
2009,8,17,0,8,23.45617206
2009,8,18,0,6,27.26328789
2009,8,19,0,7,27.19530368
2009,8,20,0,9,18.289372
2009,8,21,0,3,19.5130878
2009,8,22,0,1,23.72810891
2009,8,23,0,2,22.23245626
2009,8,24,0,3,22.98028258
2009,8,25,0,5,23.45617206
2009,8,26,0,6,24.81585629
2009,8,27,0,7,24.61190365
2009,8,28,0,6,26.44747736
2009,8,29,0,5,27.53522474
2009,8,30,0,7,27.80716159
2009,8,31,0,8,26.99135105
2009,9,1,0,7,27.26328789
2009,9,2,0,9,26.85538263
2009,9,3,0,10,27.80716159
2009,9,4,0,9,21.82455099
2009,9,5,0,6,26.58344578
2009,9,6,0,7,27.94313001
2009,9,7,0,8,30.11862477
2009,9,8,0,7,17.74549831
2009,9,9,0,8,11.62691929
2009,9,10,0,0,13.25854036
2009,9,11,0,1,19.71704044
2009,9,12,0,4,20.39688255
2009,9,13,0,5,23.25221943
2009,9,14,0,6,25.97158788
2009,9,15,0,7,26.17554051
2009,9,16,0,10,25.56368261
2009,9,17,0,9,26.7194142
2009,9,18,0,10,20.60083519
2009,9,19,0,8,21.41664572
2009,9,20,0,7,21.96051941
2009,9,21,0,5,24.06802996
2009,9,22,0,8,26.37949315
2009,9,23,0,7,17.54154568
2009,9,24,0,5,20.73680361
2009,9,25,0,4,25.56368261
2009,9,26,0,6,29.23483002
2009,9,27,0,9,29.91467214
2009,9,28,0,6,15.2980667
2009,9,29,0,5,16.79371935
2009,9,30,0,6,17.94945094
2009,10,1,0,4,20.46486676
2009,10,2,0,5,22.43640889
2009,10,3,0,7,26.58344578
2009,10,4,0,8,29.23483002
2009,10,5,0,7,30.11862477
2009,10,6,20,10,25.69965103
2009,10,7,0,8,16.86170356
2009,10,8,0,7,22.98028258
2009,10,9,0,8,24.47593523
2009,10,10,0,10,30.52653004
2009,10,11,0,9,29.03087739
2009,10,12,0,10,22.09648783
2009,10,13,0,7,26.85538263
2009,10,14,0,10,29.23483002
2009,10,15,0,8,21.96051941
2009,10,16,0,9,22.5043931
2009,10,17,0,10,24.33996681
2009,10,18,0,9,25.56368261
2009,10,19,2,11,25.08779313
2009,10,20,0,12,24.8838405
2009,10,21,5,10,28.89490897
2009,10,22,0,13,25.83561946
2009,10,23,0,10,31.20637215
2009,10,24,0,14,25.42771419
2009,10,25,0,11,25.56368261
2009,10,26,0,10,21.2806773
2009,10,27,0,9,24.40795102
2009,10,28,0,8,26.99135105
2009,10,29,0,10,27.39925632
2009,10,30,0,9,29.57475108
2009,10,31,0,10,30.25459319
2009,11,1,0,11,29.7107195
2009,11,2,0,10,30.79846688
2009,11,3,0,9,26.7194142
2009,11,4,0,12,28.75894054
2009,11,5,3,13,27.05933526
2009,11,6,0,12,27.53522474
2009,11,7,0,11,24.67988786
2009,11,8,0,10,24.95182471
2009,11,9,0,11,27.26328789
2009,11,10,0,10.60000038,24.33996681
2009,11,11,0,14,27.73917737
2009,11,12,0,12,27.39925632
2009,11,13,0,13,28.21506685
2009,11,14,0,14,29.91467214
2009,11,15,2,15,25.97158788
2009,11,16,0,12,23.93206154
2009,11,17,0,11,28.07909843
2009,11,18,0,13,29.43878266
2009,11,19,19,15,29.30281423
2009,11,20,0,11,26.31150894
2009,11,21,0,13,27.05933526
2009,11,22,0,12,27.26328789
2009,11,23,0,14,31.13838794
2009,11,24,0,10,26.7194142
2009,11,25,0,12,28.69095633
2009,11,26,0,13,27.67119316
2009,11,27,5,12,27.53522474
2009,11,28,0,11,27.19530368
2009,11,29,0,14,28.62297212
2009,11,30,15,13,22.36842468
2009,12,1,0,10,25.97158788
2009,12,2,6,12,26.31150894
2009,12,3,5,11,20.80478782
2009,12,4,0,12,24.47593523
2009,12,5,0,10,25.97158788
2009,12,6,10,11,26.51546157
2009,12,7,0,13,22.91229837
2009,12,8,0,12,22.98028258
2009,12,9,0,11,24.47593523
2009,12,10,0,12,25.22376156
2009,12,11,0,11,25.4956984
2009,12,12,0,12,19.64905623
2009,12,13,0,8,25.90360367
2009,12,14,0,6,21.68858257
2009,12,15,0,8,24.47593523
2009,12,16,0,9,25.35972998
2009,12,17,0,10,24.95182471
2009,12,18,0,11,25.08779313
2009,12,19,0,13,25.08779313
2009,12,20,25,11,22.23245626
2009,12,21,5,10,23.116251
2009,12,22,0,12,24.13601417
2009,12,23,0,12,25.69965103
2009,12,24,10,13,25.76763525
2009,12,25,0,12,24.33996681
2009,12,26,0,11,26.24352472
2009,12,27,0,14,24.47593523
2009,12,28,0,12,27.39925632
2009,12,29,0,14,24.95182471
2009,12,30,6,12,23.18423522
2009,12,31,0,13,22.91229837
2010,1,1,4,12,23.59214048
2010,1,2,2,11,24.54391944
2010,1,3,0,12,24.95182471
2010,1,4,0,11,25.35972998
2010,1,5,0,12,25.76763525
2010,1,6,0,11,25.08779313
2010,1,7,10,13,21.62059836
2010,1,8,0,12,25.08779313
2010,1,9,0,14,26.1075563
2010,1,10,0,12,26.31150894
2010,1,11,0,14,27.12731947
2010,1,12,0,13,26.58344578
2010,1,13,0,14,20.46486676
2010,1,14,0,11,23.32020364
2010,1,15,0,10,23.45617206
2010,1,16,0,12,23.86407733
2010,1,17,0,10,25.15577734
2010,1,18,0,11,26.17554051
2010,1,19,0,13,23.66012469
2010,1,20,2,11,23.79609312
2010,1,21,0,10,24.47593523
2010,1,22,0,11,25.97158788
2010,1,23,0,13,22.30044047
2010,1,24,15,9,21.96051941
2010,1,25,0,10,21.75656678
2010,1,26,0,11,20.87277203
2010,1,27,0,12,22.91229837
2010,1,28,5,10,23.72810891
2010,1,29,0,11,24.95182471
2010,1,30,0,11,26.03957209
2010,1,31,0,13,27.05933526
2010,2,1,0,13,22.98028258
2010,2,2,0,12,27.67119316
2010,2,3,0,13,30.66249846
2010,2,4,0,14,27.53522474
2010,2,5,60,10,27.26328789
2010,2,6,0,11,27.8751458
2010,2,7,0,14,27.19530368
2010,2,8,0,15,26.99135105
2010,2,9,0,13,26.51546157
2010,2,10,0,11,25.08779313
2010,2,11,0,13,23.79609312
2010,2,12,0,10,25.35972998
2010,2,13,0,11,26.44747736
2010,2,14,0,10,25.63166682
2010,2,15,0,12,24.2719826
2010,2,16,0,11,23.32020364
2010,2,17,20,12,23.66012469
2010,2,18,0,11,24.81585629
2010,2,19,0,10,26.31150894
2010,2,20,0,11,27.12731947
2010,2,21,0,12,24.54391944
2010,2,22,0,13,27.39925632
2010,2,23,0,12,25.69965103
2010,2,24,0,14,22.64036153
2010,2,25,14,12,20.60083519
2010,2,26,7,11,20.60083519
2010,2,27,0,12,21.21269309
2010,2,28,0,10,19.30913517
2010,3,1,0,12,21.14470888
2010,3,2,0,11,23.72810891
2010,3,3,0,10,25.35972998
2010,3,4,0,14,24.2719826
2010,3,5,0,12,23.59214048
2010,3,6,0,11,24.2719826
2010,3,7,0,10,25.35972998
2010,3,8,0,12,26.03957209
2010,3,9,0,14,25.08779313
2010,3,10,0,13,24.67988786
2010,3,11,0,14,21.75656678
2010,3,12,0,11,25.35972998
2010,3,13,0,12,24.74787208
2010,3,14,0,11,26.7194142
2010,3,15,0,13,24.00004575
2010,3,16,6,11,25.63166682
2010,3,17,4,13,25.76763525
2010,3,18,0,11,25.35972998
2010,3,19,0,12,25.76763525
2010,3,20,0,14,26.99135105
2010,3,21,0,13,29.03087739
2010,3,22,0,12,27.80716159
2010,3,23,0,15,23.93206154
2010,3,24,0,12,23.59214048
2010,3,25,0,14,21.34866151
2010,3,26,0,8,23.86407733
2010,3,27,0,10,22.70834574
2010,3,28,0,12,22.16447205
2010,3,29,0,11,24.54391944
2010,3,30,1,10,23.72810891
2010,3,31,1,9,25.15577734
2010,4,1,0,8,26.03957209
2010,4,2,0,10,25.76763525
2010,4,3,0,12,23.59214048
2010,4,4,0,10,17.88146673
2010,4,5,0,9,19.71704044
2010,4,6,0,7,19.85300886
2010,4,7,0,9,20.73680361
2010,4,8,0,7,20.87277203
2010,4,9,0,8,19.03719833
2010,4,10,0,9,20.60083519
2010,4,11,0,4,21.82455099
2010,4,12,0,8,20.60083519
2010,4,13,0,7,24.00004575
2010,4,14,0,9,22.09648783
2010,4,15,0,11,24.95182471
2010,4,16,0,8,27.73917737
2010,4,17,0,9,26.65142999
2010,4,18,0,10,27.26328789
2010,4,19,0,9,27.94313001
2010,4,20,0,12,27.05933526
2010,4,21,0,10,27.67119316
2010,4,22,0,11,25.76763525
2010,4,23,0,10,17.74549831
2010,4,24,10,8,25.35972998
2010,4,25,0,9,22.23245626
2010,4,26,0,10,20.6688194
2010,4,27,0,11,24.95182471
2010,4,28,0,7,21.41664572
2010,4,29,0,11,20.87277203
2010,4,30,0,10,21.55261414
2010,5,1,0,7,24.47593523
2010,5,2,0,8,27.19530368
2010,5,3,0,6,23.04826679
2010,5,4,0,8,23.72810891
2010,5,5,0,9,26.92336684
2010,5,6,0,8,26.58344578
2010,5,7,0,9,20.73680361
2010,5,8,0,6,17.60952989
2010,5,9,0,5,27.67119316
2010,5,10,0,2,21.07672466
2010,5,11,0,1,20.87277203
2010,5,12,0,3,21.62059836
2010,5,13,0,4,21.96051941
2010,5,14,0,5,29.37079845
2010,5,15,0,8,27.80716159
2010,5,16,0,7,15.16209828
2010,5,17,0,6,15.36605091
2010,5,18,0,4,19.5130878
2010,5,19,0,5,22.36842468
2010,5,20,0,4,21.96051941
2010,5,21,0,6,21.55261414
2010,5,22,0,5,24.33996681
2010,5,23,0,4,25.56368261
2010,5,24,0,6,20.6688194
2010,5,25,0,4,21.68858257
2010,5,26,0,6,20.46486676
2010,5,27,0,5,18.35735621
2010,5,28,0,6,21.48462993
2010,5,29,0,8,27.26328789
2010,5,30,0,3,16.79371935
2010,5,31,0,4,18.56130885
2010,6,1,0,2,17.54154568
2010,6,2,0,4,21.14470888
2010,6,3,0,6,19.24115096
2010,6,4,0,5,20.32889834
2010,6,5,0,3,20.32889834
2010,6,6,0,2,19.5130878
2010,6,7,0,1,24.00004575
2010,6,8,0,0,20.46486676
2010,6,9,0,2,18.289372
2010,6,10,0,4,18.42534042
2010,6,11,0,5,21.75656678
2010,6,12,0,6,25.08779313
2010,6,13,0,4,24.95182471
2010,6,14,0,6,27.19530368
2010,6,15,0,8,21.96051941
2010,6,16,0,6,27.60320895
2010,6,17,0,7,23.79609312
2010,6,18,0,6,27.80716159
2010,6,19,0,8,27.67119316
2010,6,20,0,9,23.32020364
2010,6,21,0,7,18.56130885
2010,6,22,0,8,22.36842468
2010,6,23,0,7,29.30281423
2010,6,24,0,10,29.03087739
2010,6,25,0,5,20.53285097
2010,6,26,0,6,25.08779313
2010,6,27,0,8,16.38581408
2010,6,28,0,4,17.88146673
2010,6,29,0,5,16.92968777
2010,6,30,0,6,21.82455099
2010,7,1,0,5,24.2719826
2010,7,2,0,3,26.85538263
2010,7,3,0,4,26.03957209
2010,7,4,0,8,29.16684581
2010,7,5,0,9,28.62297212
2010,7,6,0,7,28.07909843
2010,7,7,0,8,24.00004575
2010,7,8,0,6,22.64036153
2010,7,9,0,5,22.36842468
2010,7,10,0,6,21.68858257
2010,7,11,0,5,26.99135105
2010,7,12,0,7,16.11387724
2010,7,13,0,4,14.75419301
2010,7,14,0,0,14.48225617
2010,7,15,0,1,11.49095087
2010,7,16,0,-4,8.091740304
2010,7,17,0,-3,8.091740304
2010,7,18,0,0,6.596087655
2010,7,19,0,4,16.79371935
2010,7,20,0,5,26.99135105
2010,7,21,0,6,25.42771419
2010,7,22,0,5,17.47356147
2010,7,23,0,6,18.96921411
2010,7,24,0,4,26.99135105
2010,7,25,0,3,19.92099307
2010,7,26,0,5,17.20162462
2010,7,27,0,7,21.00874045
2010,7,28,0,8,24.13601417
2010,7,29,0,5,22.30044047
2010,7,30,0,6,27.67119316
2010,7,31,0,5,24.61190365
2010,8,1,0,5,17.13364041
2010,8,2,0,4,17.60952989
2010,8,3,0,3,10.13126664
2010,8,4,0,2,12.91861931
2010,8,5,0,3,16.18186145
2010,8,6,0,4,24.33996681
2010,8,7,0,5,23.93206154
2010,8,8,0,6,19.58107202
2010,8,9,0,5,19.03719833
2010,8,10,0,3,16.11387724
2010,8,11,0,4,25.4956984
2010,8,12,0,6,26.03957209
2010,8,13,0,4,16.65775093
2010,8,14,0,3,16.24984566
2010,8,15,0,5,20.73680361
2010,8,16,0,3,26.99135105
2010,8,17,0,6,27.39925632
2010,8,18,0,7,26.31150894
2010,8,19,0,6,21.96051941
2010,8,20,0,8,18.83324569
2010,8,21,0,4,25.35972998
2010,8,22,0,6,29.03087739
2010,8,23,0,8,30.39056162
2010,8,24,0,7,24.67988786
2010,8,25,0,8,25.63166682
2010,8,26,0,7,23.25221943
2010,8,27,0,6,26.58344578
2010,8,28,0,8,25.97158788
2010,8,29,0,10,25.42771419
2010,8,30,4,8,26.51546157
2010,8,31,0,9,26.7194142
2010,9,1,0,10,19.85300886
2010,9,2,0,8,24.95182471
2010,9,3,0,9,28.28305106
2010,9,4,0,8,17.6775141
2010,9,5,0,1,20.73680361
2010,9,6,0,3,23.86407733
2010,9,7,0,4,24.06802996
2010,9,8,0,5,23.79609312
2010,9,9,0,6,25.90360367
2010,9,10,0,7,29.03087739
2010,9,11,0,6,23.116251
2010,9,12,0,7,26.31150894
2010,9,13,0,9,26.7194142
2010,9,14,0,10,22.43640889
2010,9,15,0,8,27.67119316
2010,9,16,0,6,28.35103528
2010,9,17,0,8,24.2719826
2010,9,18,0,7,23.32020364
2010,9,19,0,8,27.33127211
2010,9,20,0,10,29.23483002
2010,9,21,0,11,28.4870037
2010,9,22,0,10,27.67119316
2010,9,23,0,9,21.82455099
2010,9,24,0,10,26.17554051
2010,9,25,0,12,23.66012469
2010,9,26,0,10,24.00004575
2010,9,27,0,11,27.39925632
2010,9,28,0,10,22.57237731
2010,9,29,0,12,21.34866151
2010,9,30,0,10,20.87277203
2010,10,1,0,8,21.75656678
2010,10,2,0,6,13.39450879
2010,10,3,4,4,16.99767199
2010,10,4,0,5,24.95182471
2010,10,5,0,6,27.39925632
2010,10,6,0,8,31.00241952
2010,10,7,0,9,21.00874045
2010,10,8,0,8,21.07672466
2010,10,9,0,6,17.60952989
2010,10,10,0,8,20.60083519
2010,10,11,0,9,21.62059836
2010,10,12,0,7,24.00004575
2010,10,13,0,8,30.73048267
2010,10,14,0,10,23.59214048
2010,10,15,0,8,26.44747736
2010,10,16,0,11,20.87277203
2010,10,17,0,10,16.79371935
2010,10,18,0,8,22.84431416
2010,10,19,0,10,24.40795102
2010,10,20,0,9,25.76763525
2010,10,21,0,11,26.99135105
2010,10,22,0,10,19.64905623
2010,10,23,0,11,24.61190365
2010,10,24,0,10,21.68858257
2010,10,25,0,12,19.58107202
2010,10,26,0,10,22.98028258
2010,10,27,0,9,27.12731947
2010,10,28,0,11,26.99135105
2010,10,29,0,12,29.84668792
2010,10,30,0,10,24.13601417
2010,10,31,0,11,20.39688255
2010,11,1,0,10,23.32020364
2010,11,2,0,12,24.95182471
2010,11,3,0,11,27.12731947
2010,11,4,0,10,26.03957209
2010,11,5,0,12,24.2719826
2010,11,6,0,10,24.00004575
2010,11,7,0,11,27.80716159
2010,11,8,0,12,29.43878266
2010,11,9,0,13,21.00874045
2010,11,10,0,4,21.62059836
2010,11,11,0,8,22.84431416
2010,11,12,0,6,22.09648783
2010,11,13,0,7,24.13601417
2010,11,14,0,8,25.08779313
2010,11,15,0,6,20.12494571
2010,11,16,0,8,20.87277203
2010,11,17,0,7,24.61190365
2010,11,18,0,9,28.07909843
2010,11,19,0,8,27.05933526
2010,11,20,0,10,25.35972998
2010,11,21,0,11,26.99135105
2010,11,22,0,10,24.00004575
2010,11,23,0,12,20.39688255
2010,11,24,0,8,24.00004575
2010,11,25,0,10,25.69965103
2010,11,26,0,9,26.99135105
2010,11,27,0,11,28.35103528
2010,11,28,0,13,24.33996681
2010,11,29,0,12,21.41664572
2010,11,30,0,11,24.40795102
2010,12,1,0,10,25.63166682
2010,12,2,0,12,28.69095633
2010,12,3,0,13,28.4870037
2010,12,4,0,12,25.63166682
2010,12,5,0,10,20.87277203
2010,12,6,7,8,24.47593523
2010,12,7,0,11,27.80716159
2010,12,8,0,14,26.51546157
2010,12,9,0,11,29.0988616
2010,12,10,0,12,28.21506685
2010,12,11,0,10,29.84668792
2010,12,12,0,12,25.35972998
2010,12,13,0,8,21.34866151
2010,12,14,0,6,25.22376156
2010,12,15,0,10,26.99135105
2010,12,16,0,12,27.67119316
2010,12,17,0,8,27.53522474
2010,12,18,0,10,28.4870037
2010,12,19,0,12,28.07909843
2010,12,20,0,11,24.74787208
2010,12,21,10,9,24.74787208
2010,12,22,0,10,23.45617206
2010,12,23,0,11,27.80716159
2010,12,24,0,10,26.7194142
2010,12,25,10,11,25.83561946
2010,12,26,0,12,25.22376156
2010,12,27,0,11,24.54391944
2010,12,28,0,10,24.81585629
2010,12,29,20,8,21.41664572
2010,12,30,15,10,21.55261414
2010,12,31,5,12,19.92099307
2011,1,1,0,10,22.5043931
2011,1,2,10,11,22.91229837
2011,1,3,0,12,21.96051941
2011,1,4,0,11,25.35972998
2011,1,5,0,12,21.41664572
2011,1,6,10,10,22.5043931
2011,1,7,0,12,24.95182471
2011,1,8,0,11,25.90360367
2011,1,9,0,13,24.54391944
2011,1,10,0,12,24.95182471
2011,1,11,0,11,24.2719826
2011,1,12,0,14,24.40795102
2011,1,13,0,12,26.31150894
2011,1,14,0,11,24.67988786
2011,1,15,0,14,25.35972998
2011,1,16,0,13,29.7107195
2011,1,17,0,11,22.77632995
2011,1,18,0,10,24.54391944
2011,1,19,0,12,25.63166682
2011,1,20,0,13,18.15340358
2011,1,21,0,9,21.96051941
2011,1,22,0,10,21.82455099
2011,1,23,10,11,22.23245626
2011,1,24,15,10,23.04826679
2011,1,25,0,11,25.15577734
2011,1,26,0,12,26.31150894
2011,1,27,0,10,25.90360367
2011,1,28,0,13,26.17554051
2011,1,29,25,11,24.95182471
2011,1,30,0,12,26.7194142
2011,1,31,0,10,25.35972998
2011,2,1,0,12,23.59214048
2011,2,2,11.5,10,24.33996681
